着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ジャスパーグレイト,牡4,57.0,岩田康,1:52.8,,5,5.7,38.0,栗東森,486(+10)
2,6,7,タガノエスコート,牡4,57.0,和田竜,1:52.8,ハナ,2,4.7,38.1,栗東五十嵐,492(-4)
3,7,8,ウインザナドゥ,牡5,58.0,松山,1:52.9,1/2,7,17.4,37.4,栗東加用,480(+2)
4,8,10,シゲルバクハツ,牡5,58.0,秋山真,1:53.0,クビ,3,5.1,37.3,栗東谷,512(+2)
5,8,11,エクセスリターン,牡4,57.0,岩田望,1:53.5,3,4,5.3,38.5,栗東野中,538(+6)
6,6,6,ファイヴレター,牡6,58.0,藤岡康,1:53.9,2.1/2,10,230.6,38.3,美浦佐藤,476(+4)
7,5,5,アルベニス,セ7,58.0,森裕,1:54.1,1,8,29.3,38.8,栗東橋田,450(-2)
8,3,3,グッドリドゥンス,牡6,58.0,古川吉,1:55.0,5,11,295.9,38.5,美浦的場,486(-8)
9,2,2,メイショウゲキリン,牡4,57.0,池添,1:55.0,クビ,1,3.5,40.4,栗東池添兼,528(-2)
10,7,9,テイエムフォンテ,牡4,57.0,酒井,1:55.2,1,9,59.5,40.1,栗東飯田雄,492(-2)
11,1,1,マテンロウマジック,牡4,57.0,横山典,1:58.9,大,6,11.2,43.6,栗東高橋亮,484(+2)
