着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,14,アスクイキゴミ,牡3,57.0,坂井,1:34.1,,5,13.8,33.7,栗東藤原,492(-8)
2,7,11,ユウファラオ,牡3,57.0,松若,1:34.2,1/2,14,243.9,34.0,栗東森秀,494(-6)
3,6,10,バルセシート,牡3,57.0,北村友,1:34.4,1,3,6.9,33.5,栗東松下,460(-4)
4,4,5,シーミハットク,牡3,57.0,高杉,1:34.6,1.1/2,6,18.1,33.7,栗東寺島,484(+2)
5,7,12,サーディンラン,牡3,57.0,松山,1:34.7,クビ,11,75.7,34.4,栗東武英,462(-2)
6,6,9,クールデイトナ,牡3,57.0,吉村,1:34.8,1/2,9,69.5,33.7,栗東宮地,480(0)
7,1,1,ストームサンダー,牡3,57.0,斎藤,1:34.9,1/2,12,75.7,34.0,栗東安達,464(+4)
8,5,8,アンドゥーリル,牡3,57.0,川田,1:35.4,3,1,2.8,34.9,栗東中内田,462(+2)
9,3,3,リゾートアイランド,牡3,57.0,武豊,1:35.4,クビ,4,9.9,34.8,美浦上原佑,508(0)
10,2,2,メイショウソラリス,牡3,57.0,角田和,1:35.5,3/4,13,94.5,35.0,栗東角田,460(-4)
11,3,4,エイシンティザー,牡3,57.0,西塚,1:35.7,3/4,8,20.8,35.0,栗東吉村,498(-2)
12,4,6,サンダーストラック,牡3,57.0,ルメー,1:35.8,1/2,2,2.8,35.1,美浦木村,518(-6)
13,5,7,サトノセプター,牡3,57.0,岩田望,1:35.9,3/4,7,19.8,35.3,栗東上村,452(-2)
14,8,13,ファンクション,牝3,55.0,鮫島駿,1:36.1,1,10,70.7,35.2,美浦斎藤誠,430(-12)
