コーナー,通過順
1コーナー,"12,15,2(5,7)9(1,14)(3,10)11,4(13,6)-8"
2コーナー,"12,15(2,5,7)-9,1-14-(3,10)11,4,6,13-8"
3コーナー,"12,15(2,5,7)9-14,10(1,6)3,11,4-13,8"
4コーナー,"12-(15,7)2(5,9)-14-10(3,6)-(1,4,11)13,8"
