券種,組み合わせ,配当,人気
単勝,14,1690,5
複勝,14,760,6
複勝,3,290,2
複勝,2,1330,9
枠連,3-8,2390,8
馬連,3-14,3900,10
ワイド,3-14,1400,15
ワイド,2-14,8490,56
ワイド,2-3,2440,23
馬単,14-3,8560,25
3連複,2-3-14,43840,99
3連単,14-3-2,183590,385
