コーナー,通過順
1コーナー,"5,12,15(2,11)(10,3)13(7,14)(4,6)9,8-1"
2コーナー,"5,12(2,15)11(10,3)-13(7,14)(4,9)6-8-1"
3コーナー,"5,12(10,11,2)(3,15)(7,13,9)14,6(4,8)1"
4コーナー,"(*5,12)2,11(10,3,15,9)14(7,13,6,8)(4,1)"
