券種,組み合わせ,配当,人気
単勝,14,1650,5
複勝,14,360,6
複勝,13,160,3
複勝,12,150,1
枠連,7-7,2610,8
馬連,13-14,2670,7
ワイド,13-14,1080,10
ワイド,12-14,790,8
ワイド,12-13,330,1
馬単,14-13,8830,24
3連複,12-13-14,2970,6
3連単,14-13-12,35790,104
