馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アウグスト B,牡5,岩田望,美浦・斎藤誠,先行,47.1,10,5,,35.8,518(0),中山,28,中3週,Y,,3,ザファクター,ゼンノロブロイ,
2,2,ミレヴィーナス,牝5,松岡,栗東・茶木,差し,29.2,8,9,,37.4,440(-6),京都,22,中2週,Y,,3,ヘニーヒューズ,マンハッタンカフェ,
3,2,ミユキアイラブユー,セ5,菅原明,美浦・小島,先行,31.2,9,1,,36.4,568(-4),福島,98,中13週,Y,,3,ルーラーシップ,エンドスウィープ,
4,3,ガンウルフ,牡4,戸崎圭,栗東・藤岡,逃げ,14.3,6,1,,35.9,498(+4),東京,14,中1週,Y,,3,Gun Runner,A.P. Indy,
5,3,キタノブレイド B,牡5,,美浦・萱野,差し,225.9,15,6,障害3歳以上未勝利,13.8,462(-14),東京,148,中20週,Y,,3,カレンブラックヒル,Woodman,
6,4,サザンエルフ,牝5,坂井,美浦・中川,先行,6.9,4,3,,36.7,482(-8),中山,28,中3週,Y,,3,パイロ,コロナドズクエスト,
7,4,グットディール,セ5,佐々木,栗東・須貝,差し,57.2,12,13,,34.0,496(+2),札幌,99,中13週,Y,,3,ビッグアーサー,サンデーサイレンス,
8,5,パルデンス,牡6,内田博,美浦・森一,差し,103.8,13,8,,35.1,502(+2),東京,126,中17週,Y,,3,ディープブリランテ,ファルブラヴ,
9,5,プラチナジュビリー,牝4,シュタ,美浦・田村,先行,12.7,5,10,,36.3,506(+10),東京,147,中20週,Y,,3,リアルスティール,クロフネ,
10,6,ブシン B,牡3,武豊,栗東・森秀,先行,2.6,1,2,,36.6,480(+4),中山,28,中3週,Y,,2,Into Mischief,Mr. Greeley,
11,6,エピックジョイ,牝5,松山,栗東・武幸,先行,22.6,7,10,,35.9,508(+6),東京,22,中2週,Y,,3,ドレフォン,ディープインパクト,
12,7,ウナギノボリ,牡5,津村,栗東・音無,追込,141.1,14,10,,36.2,476(0),東京,14,中1週,Y,,3,ドレフォン,サンデーサイレンス,
13,7,リンドラゴ B,牡5,Ｃデム,栗東・杉山佳,差し,5.4,2,1,3歳以上2勝クラス,36.4,470(-4),中京,28,中3週,Y,,3,ミッキーアイル,Sadler's Wells,
14,8,ユキマル,牡4,江田照,美浦・尾形,,6.6,3,4,,36.5,502(-2),東京,14,中1週,Y,,3,グレーターロンドン,シニスターミニスター,
15,8,グランフォーブル B,牡4,吉田豊,美浦・土田,,52.8,11,11,,37.8,472(-4),中山,28,中3週,Y,,3,タリスマニック,ネオユニヴァース,
