着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ハイエストポイント,牡5,58.0,藤岡佑,1:45.1,,2,3.1,37.1,栗東鈴木孝,448(-6)
2,6,9,アスクビックスター,牡4,58.0,古川奈,1:45.1,クビ,4,7.6,37.2,栗東矢作,468(0)
3,7,10,クーシフォン,牝4,56.0,佐々木,1:45.2,1/2,8,37.4,37.4,美浦牧,466(-4)
4,3,3,シンヨモギネス,牡5,58.0,丹内,1:45.3,1/2,3,7.5,37.3,美浦伊藤圭,472(-8)
5,6,8,クリーンドリーム,牡5,58.0,富田,1:45.6,1.1/2,6,12.6,37.2,美浦鈴木伸,482(+8)
6,7,11,スマートセプター,牡4,58.0,吉田隼,1:45.6,クビ,1,2.8,37.9,栗東須貝,494(-2)
7,4,4,テンウォークライ,牡5,58.0,勝浦,1:45.9,2,11,74.4,37.6,美浦金成,482(0)
8,8,13,リアルシング,牡6,58.0,池添,1:46.4,3,5,9.4,38.1,栗東緒方,544(-4)
9,2,2,ビヨンドザシーン,牡5,58.0,黛,1:46.6,1,12,79.7,38.2,美浦石毛,462(-2)
10,8,12,ミキノプリンス,牡4,58.0,小沢,1:46.6,クビ,13,111.9,38.5,栗東大橋,492(-4)
11,4,5,サハラヴァンクール,牡5,58.0,北村友,1:47.0,2.1/2,10,70.5,37.8,美浦和田勇,480(-12)
12,5,7,アメリカンエール,牡5,58.0,岩田康,1:47.1,クビ,9,38.2,38.2,美浦戸田,514(+10)
13,5,6,リネンマリン,牝3,53.0,松本,1:48.0,5,7,31.2,39.6,美浦深山,488(+12)
