着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ナムラクレア,牝4,56.5,浜中,1:07.3,,2,4.8,32.9,栗東長谷川,472(+6)
2,5,9,ファストフォース,牡7,57.5,団野,1:07.3,アタマ,10,35.7,33.1,栗東西村,526(-12)
3,5,8,マッドクール,牡4,56.0,藤岡康,1:07.4,クビ,1,2.5,33.6,栗東池添学,536(+6)
4,8,15,トウシンマカオ,牡4,58.5,鮫島駿,1:07.8,2.1/2,3,5.8,33.2,美浦高柳瑞,466(+12)
5,4,7,マリアズハート,牝7,55.5,吉田隼,1:07.9,3/4,11,49.7,33.1,美浦菊沢,496(-4)
6,1,1,シャインガーネット,牝6,55.0,岩田望,1:08.0,クビ,6,17.2,33.7,美浦栗田,480(0)
7,8,14,ウインマーベル,牡4,59.0,松山,1:08.3,1.3/4,4,8.2,33.8,美浦深山,480(+12)
8,6,10,ショウナンバニラ,牝7,53.0,角田河,1:08.3,クビ,13,93.4,34.0,美浦武市,446(+2)
9,3,4,エイティーンガール,牝7,56.0,横山典,1:08.3,アタマ,12,69.1,33.6,栗東飯田祐,456(0)
10,3,5,シゲルピンクルビー,牝5,55.0,和田竜,1:08.5,1,7,17.2,33.8,栗東渡辺,482(+10)
11,7,12,カイザーメランジェ,牡8,55.0,荻野極,1:08.8,1.3/4,15,432.0,34.9,美浦中野,492(-2)
12,7,13,キルロード,セ8,58.0,福永,1:08.8,クビ,5,9.9,34.7,美浦田村,508(+2)
13,4,6,レイハリア,牝5,55.0,古川吉,1:09.0,1,14,144.9,34.9,美浦田島,448(-16)
14,6,11,テイエムスパーダ,牝4,55.0,今村,1:09.0,クビ,9,32.6,33.7,栗東五十嵐,494(+4)
15,2,3,グルーヴィット,牡7,58.5,岩田康,1:09.3,2,8,29.8,34.3,栗東松永幹,500(-2)
