着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,10,スイートオレンジ,牝4,56.0,荻野極,2:13.2,,3,11.0,34.0,美浦中川,460(+4)
2,5,6,ディアアズール,牝3,53.0,丸山,2:13.3,1,5,22.7,34.3,美浦森一,434(+12)
3,7,11,リアライズルミナス,牝3,53.0,津村,2:13.3,アタマ,1,1.4,34.8,栗東橋口,502(+10)
4,6,8,ムーンストラック,牝4,56.0,菊沢,2:13.5,1,7,38.0,34.8,美浦武市,456(-4)
5,1,1,サフランルージュ,牝3,53.0,木幡巧,2:13.6,クビ,9,103.0,34.5,美浦室井,406(0)
6,2,2,ベルウッドクレド,牡3,55.0,大野,2:13.7,1,8,44.5,34.9,美浦辻,464(0)
7,4,5,デリシュー,牡5,58.0,丸田,2:13.8,3/4,11,181.4,34.6,美浦新開,470(0)
8,6,9,モウエエデショー,牡3,55.0,野中,2:13.8,アタマ,4,15.1,34.3,美浦萱野,478(+4)
9,3,3,クモヒトツナイ,牡4,58.0,小林脩,2:13.9,1/2,10,127.9,35.3,美浦加藤和,494(+14)
10,8,12,ティラーノ,牡3,55.0,三浦,2:14.0,クビ,6,30.9,34.5,美浦小手川,464(0)
11,5,7,ウィロークリーク,牡3,55.0,戸崎圭,2:14.0,ハナ,2,4.2,34.5,美浦中舘,492(+12)
12,8,13,マイネルボス,牡4,58.0,柴田大,2:14.7,4,12,311.2,35.3,美浦畠山,440(+2)
除外,4,4,エマージェンス,牡4,58.0,岩田康,,,,,,美浦田中勝,514(-3)
