コーナー,通過順
1コーナー,
2コーナー,"2-(7,8)9(1,4,10)3(5,11)6"
3コーナー,"2-(7,8)9(4,3,10)(1,5,11)-6"
4コーナー,"2-(7,8)-(4,9)(3,10)(1,5,11)-6"
