券種,組み合わせ,配当,人気
単勝,1,490,3
複勝,1,280,4
複勝,5,980,6
馬連,1-5,4730,13
ワイド,1-5,980,13
ワイド,1-2,310,3
ワイド,2-5,890,11
馬単,1-5,6840,23
3連複,1-2-5,2750,12
3連単,1-5-2,24040,80
