コーナー,通過順
1コーナー,"(*12,7,16)(5,2,9)(3,1)(6,11)(14,15)13,4,10-8"
2コーナー,"12,7(5,16)2(3,9,1)(14,6)11(4,15)13,10,8"
3コーナー,"(*12,7)(16,1)(5,2)11(3,9)(14,15,13)(4,6)10,8"
4コーナー,"(12,*7,16,1)11(5,13)(3,15)(6,10)(14,2,9,8)4"
