コーナー,通過順
1コーナー,"9,6,7-(1,11,10)12,3,13-(4,14)-8,2,5"
2コーナー,"9-6,7,1(11,10)12,3,13(4,14)8-2,5"
3コーナー,"9(6,7)(1,10)11(3,12,8)(4,13)14,2,5"
4コーナー,"(*9,6)10,1(3,11,7,12)(4,8)-(13,5)2,14"
