券種,組み合わせ,配当,人気
単勝,16,190,1
複勝,16,120,1
複勝,14,140,2
複勝,11,290,5
枠連,7-8,360,1
馬連,14-16,450,1
ワイド,14-16,220,1
ワイド,11-16,640,5
ワイド,11-14,990,12
馬単,16-14,700,1
3連複,11-14-16,2380,4
3連単,16-14-11,6780,7
