コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"4-(10,6)(2,15)(5,14,13)(1,7)(3,8)9(12,16)=11"
4コーナー,"4(10,6)(2,15,13)(5,14,8)1(3,7)(9,16)12-11"
