着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,ミッキーゴージャス,牝3,53.0,川田,1:59.3,,1,2.7,35.0,栗東安田隆,448(0)
2,6,11,エアサージュ,牡5,57.0,松山,1:59.5,1.1/4,3,5.2,35.1,栗東池添,528(-4)
3,7,14,ジュリアバローズ,牝5,53.0,池添,1:59.5,ハナ,5,9.5,35.0,栗東上村,448(-6)
4,2,3,グランディア,セ4,57.0,ムーア,1:59.6,3/4,2,4.9,34.2,栗東中内田,486(+14)
5,6,12,セントカメリア,牝4,54.0,北村友,1:59.7,1/2,6,13.3,35.8,栗東高野,456(-4)
6,8,15,アレグロモデラート,牝4,53.0,幸,2:00.0,1.3/4,10,59.1,35.9,美浦武井,486(0)
7,4,7,マテンロウアレス,セ5,56.0,太宰,2:00.1,3/4,12,66.6,36.4,栗東昆,500(+2)
8,1,2,タイセイシリウス,セ6,52.0,角田河,2:00.2,1/2,15,130.2,35.5,栗東小栗,492(0)
9,4,8,ドンアルゴス,牡8,53.0,川島,2:00.3,1/2,16,298.8,34.9,栗東庄野,514(-16)
10,3,5,オールザワールド,牡6,55.0,鮫島駿,2:00.4,クビ,13,68.5,35.3,栗東中竹,480(-2)
11,2,4,エニシノウタ,牝5,53.0,岩田望,2:00.5,1,7,27.8,35.4,栗東笹田,460(+6)
12,1,1,サンタグラシア,牝5,54.0,浜中,2:00.8,1.3/4,9,50.7,36.3,美浦鹿戸,418(-6)
13,7,13,ブラックシールド,牡4,56.0,藤岡康,2:01.1,1.3/4,14,82.4,37.2,栗東武幸,454(+2)
14,5,10,ヘネラルカレーラ,牝5,54.0,坂井,2:01.5,2.1/2,4,7.1,37.4,栗東角田,470(0)
15,3,6,サウンドウォリアー,牡5,57.0,西村淳,2:01.9,2.1/2,11,63.2,37.7,栗東高橋康,502(+2)
16,8,16,ノワールドゥジェ,牝5,53.0,松若,2:32.1,大,8,33.3,106.0,美浦宮田,476(-8)
