券種,組み合わせ,配当,人気
単勝,6,3850,11
複勝,6,580,10
複勝,10,180,1
複勝,1,210,4
枠連,3-5,2590,11
馬連,6-10,5970,22
ワイド,6-10,1870,22
ワイド,1-6,2650,32
ワイド,1-10,510,1
馬単,6-10,17840,64
3連複,1-6-10,9270,23
3連単,6-10-1,110990,359
