コーナー,通過順
1コーナー,"15-13(1,3)7(6,10)2(5,12)-11,14,9=84"
2コーナー,"15-13(1,3)(6,10,7)2(5,12)-(11,14)9=84"
3コーナー,"15=(1,13)3(2,7)(6,10)(11,5,12)(9,14)-84"
4コーナー,"15-1(2,13,3)(11,7)(6,10)(9,5,12)14,84"
