馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フタイテンホイール,牝2,松岡,美浦・佐藤吉,差し,136.6,7,7,2歳1勝クラス,34.3,422(0),東京,28,中3週,Y,,1,モンテロッソ,ダンスインザダーク,,
2,2,ラヴァブル,牝2,マーカ,栗東・松下,先行,7.7,4,1,2歳未勝利,35.3,492(+4),中京,85,中11週,Y,,2,ジャスタウェイ,Dansili,,
3,3,レイユール,牝2,嶋田,美浦・手塚,差し,2.8,2,1,2歳新馬,34.2,416(+8),中山,63,中8週,Y,,1,キズナ,キングカメハメハ,,
4,4,ロンドボス,牝2,横山武,栗東・藤原,差し,2.4,1,1,2歳新馬,33.4,448(0),東京,43,中5週,Y,,1,モーリス,ディープインパクト,,
5,5,マピュース,牝2,田辺,美浦・和田勇,差し,5.2,3,7,,33.4,494(-6),東京,22,中2週,Y,,2,マインドユアビスケッツ,シンボリクリスエス,,
6,6,キタノクニカラ,牝2,丸田,美浦・小島,差し,22.0,6,9,,34.9,388(-2),東京,15,中1週,Y,,3,ダノンバラード,アイルハヴアナザー,,
7,7,ミラーダカリエンテ,牝2,石川,美浦・相沢,,9.4,5,2,,34.9,474(+4),中山,49,中6週,Y,,3,スクリーンヒーロー,アドマイヤコジーン,,
