コーナー,通過順
1コーナー,
2コーナー,"1(3,8)(4,13)7,2(6,12)-(5,9)10-11"
3コーナー,"1(3,8)(4,13)2(6,7)(5,12)9,10,11"
4コーナー,"(*1,8)(3,4,13)(2,6,7)(5,12)(9,10)11"
