馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アンバードール,牡4,川田,栗東・吉岡,差し,2.3,1,2,3歳以上1勝クラス,38.4,520(0),京都,21,中2週,Y,,3,カリフォルニアクローム,マンハッタンカフェ,,
2,2,メイショウソウタ,牡4,松山,栗東・岡田,差し,10.7,5,6,4歳以上1勝クラス,38.7,528(-8),中京,12,中1週,Y,,3,ドレフォン,マンハッタンカフェ,,
3,3,アドマイヤソラ,牡5,,栗東・友道,差し,20.4,6,6,3歳以上1勝クラス,38.8,524(+2),京都,21,中2週,Y,,3,ロードカナロア,ハーツクライ,,B
4,4,ヤマカツレオン,セ8,和田翼,栗東・谷,差し,200.9,11,9,4歳以上1勝クラス,38.4,520(+26),京都,272,中38週,Y,Y,3,スピルバーグ,クロフネ,,
5,5,ミントマーク,牡5,Ａルメ,栗東・高橋一,差し,46.7,8,5,3歳以上1勝クラス,38.3,470(-6),京都,21,中2週,Y,,3,ルーラーシップ,ディープインパクト,,
6,5,レイワサンサン,牡4,鮫島駿,栗東・高柳大,先行,3.2,2,2,3歳以上1勝クラス,38.9,498(+14),中京,42,中5週,Y,,3,スワーヴリチャード,Forest Camp,,
7,6,ベファーナ,牝5,川須,栗東・松下,差し,65.8,9,9,4歳以上1勝クラス,37.6,494(-8),中京,13,中1週,Y,,3,エピファネイア,Danehill Dancer,,
8,6,ラファミリア,牡4,坂井,栗東・矢作,,33.1,7,7,4歳以上1勝クラス,36.0,496(-2),中京,5,連闘,Y,,2,レイデオロ,ファルブラヴ,,
9,7,ブリオメンテ,牡4,吉村,栗東・千田,先行,5.1,3,6,3歳以上1勝クラス,33.9,562(+12),京都,216,中30週,Y,Y,2,ドゥラメンテ,ストラヴィンスキー,,
10,7,ミグラテール,牡4,酒井,栗東・小栗,差し,113.1,10,13,3歳以上1勝クラス,39.5,510(+4),京都,70,中9週,Y,,3,ラニ,エンパイアメーカー,,B
11,8,アキミューミュー,牝4,西村淳,栗東・池添,差し,315.6,12,13,4歳以上1勝クラス,38.3,466(-2),中京,13,中1週,Y,,3,サトノクラウン,キャプテンスティーヴ,,
12,8,ウォーターリーダー,牡5,武豊,栗東・藤野,差し,10.3,4,4,4歳以上1勝クラス,38.7,452(-2),中京,12,中1週,Y,,3,ルーラーシップ,マンハッタンカフェ,,
