券種,組み合わせ,配当,人気
単勝,2,840,4
複勝,2,300,6
複勝,7,310,5
複勝,16,430,8
枠連,1-4,2050,10
馬連,2-7,3660,14
ワイド,2-7,1320,14
ワイド,2-16,2700,35
ワイド,7-16,2310,29
馬単,2-7,6990,26
3連複,2-7-16,20630,74
3連単,2-7-16,93740,332
