着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,6,ミロワール,牝7,56.0,古川吉,1:08.1,,3,8.9,33.1,栗東柴田,480(+4)
2,1,1,インフローレ,牝4,56.0,岩田望,1:08.2,クビ,10,31.0,33.7,栗東寺島,444(+2)
3,5,7,マキシマムドライブ,牡4,58.0,横山典,1:08.2,クビ,1,3.3,33.6,美浦尾関,546(-2)
4,5,8,スネーフリンガ,牝4,56.0,幸,1:08.2,ハナ,13,52.8,34.3,栗東森田,464(+2)
5,2,2,ジョウゲンノツキ,牝5,56.0,田口,1:08.4,1.1/4,12,48.4,34.2,栗東牧田,460(+4)
6,7,11,メイショウミリオレ,牝5,56.0,高杉,1:08.5,クビ,4,9.6,33.6,栗東藤岡健,486(-4)
7,6,9,ストラテージュ,牡4,58.0,坂井,1:08.5,ハナ,5,11.2,34.5,栗東矢作,472(0)
8,8,14,マーゴットミスト,牡3,55.0,吉村,1:08.5,クビ,2,3.6,34.1,栗東杉山佳,538(-8)
9,3,4,カリーシ,牝5,56.0,丹内,1:08.7,1.1/4,6,11.3,34.0,美浦武井,448(0)
10,4,5,ヤマニンレセディ,牝4,56.0,松若,1:08.9,1.1/4,8,14.1,34.7,栗東長谷川,464(+6)
11,7,12,ピースフルナイト,牝6,56.0,酒井,1:09.5,3.1/2,11,44.7,35.5,栗東畑端,424(+8)
12,6,10,バシレウスシチー,牡7,58.0,菱田,1:09.6,クビ,7,13.4,35.6,栗東岡田,450(-6)
13,8,13,バンディート,牡6,58.0,角田和,1:09.6,クビ,9,22.3,35.6,栗東東田,508(-4)
取消,3,3,ヒーローインチーフ,セ5,58.0,西塚,,,,,,栗東吉田,
