馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,セルヴァンス,牡2,坂井,栗東・小椋,,9.2,5,1,2歳未勝利,34.7,430(+8),新潟,71,中9週,Y,,2,モーリス,ディープインパクト,,
2,2,ジャスパーディビネ,牡2,武豊,栗東・森秀,逃げ,3.8,2,10,,34.8,516(+10),中京,42,中5週,Y,,2,Frosted,Reload,,
3,3,アスゴッド,牡2,北村友,栗東・矢作,逃げ,29.4,6,3,2歳未勝利,35.9,496(+6),札幌,78,中10週,Y,,2,モズアスコット,ハーツクライ,,
4,4,リリーフィールド,牝2,岩田望,栗東・小崎,差し,5.6,4,,,0.0,428(0),京都,8,連闘,Y,,3,モズアスコット,アグネスタキオン,,
5,5,インフローレ,牝2,藤岡佑,栗東・寺島,先行,4.5,3,1,2歳新馬,34.8,440(-4),京都,7,連闘,Y,,1,リオンディーズ,ハービンジャー,,
6,6,マックアルイーン,牡2,ルメー,美浦・木村,逃げ,2.2,1,1,2歳新馬,35.6,514(-4),新潟,42,中5週,Y,,1,Blue Point,Winker Watson,,
