コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"2(13,15)(1,7)9(4,6,11)8(5,16)12,17,10,14(3,18)"
4コーナー,"2(13,15)1(7,9)(4,6,11)(5,8)(12,16)(3,17)10-(18,14)"
