着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,4,イムホテプ,牡3,55.0,横山武,1:43.9,,1,1.6,37.5,美浦萩原,484(+4)
2,6,10,タイセイミッション,セ4,56.0,黛,1:44.9,6,5,12.4,38.3,美浦伊藤圭,528(0)
3,7,11,ライフゲート,セ3,54.0,丹内,1:45.2,1.3/4,3,10.7,38.4,美浦伊藤圭,514(0)
4,4,5,オコタンペ,牡4,56.0,横山和,1:45.3,1/2,9,31.3,37.4,栗東須貝,492(-2)
5,6,9,ケイアイメキラ,セ5,55.0,荻野琢,1:45.3,クビ,14,124.5,37.6,栗東秋山,494(+2)
6,8,13,アセレラシオン,牡4,56.0,鮫島駿,1:45.5,1,12,62.0,37.9,栗東浜田,526(0)
7,8,14,コパノアントニオ,牡4,55.0,菱田,1:45.6,クビ,8,25.3,38.2,栗東梅田,478(+10)
8,5,8,サンキャメロン,牝4,52.0,松本,1:45.7,3/4,11,45.5,38.3,美浦上原博,466(+6)
9,7,12,パフ,牡4,57.0,藤岡佑,1:45.9,1.1/4,2,8.0,38.8,栗東橋口,480(0)
10,5,7,ショウナンヤッホー,牡3,54.0,池添,1:46.1,1,7,18.0,39.2,美浦栗田,490(+6)
11,2,2,プラムダンディ,牡4,56.0,吉田隼,1:46.2,3/4,6,13.9,39.0,美浦尾形,460(0)
12,1,1,カンジ,牡4,56.0,キング,1:46.9,4,4,11.9,40.2,美浦武井,498(-20)
13,4,6,ウインアルドーレ,牡4,56.0,松岡,1:47.0,クビ,10,43.7,40.4,栗東西園翔,498(+2)
14,3,3,メイショウシロガネ,牡7,53.0,浜中,1:47.3,2,13,86.0,40.2,栗東笹田,458(-6)
