着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,デルアヴァー,牡3,57.0,荻野極,1:58.8,,1,1.5,34.1,栗東松永幹,476(-2)
2,5,5,ミュージシャン,牡3,57.0,泉谷,1:59.1,2,5,14.3,35.2,栗東杉山晴,466(-2)
3,6,6,ジェットブレード,牡3,57.0,丸山,1:59.6,3,4,13.4,35.7,美浦青木,478(-16)
4,2,2,ピリカサンライズ,牝3,55.0,菊沢,1:59.6,クビ,9,49.5,35.4,栗東牧浦,428(-10)
5,7,7,ノラリクラリ,牡3,57.0,小沢,1:59.7,クビ,8,31.7,35.6,栗東藤岡,436(0)
6,8,9,コスモアンソロジー,牡3,57.0,丹内,1:59.7,クビ,3,7.6,36.0,美浦嘉藤,450(+2)
7,1,1,プレミアシップ,牡3,57.0,佐々木,1:59.8,1/2,2,5.6,35.3,栗東吉岡,494(-4)
8,7,8,サトノラポール,牡3,57.0,永島,2:01.1,8,6,24.8,38.2,美浦鹿戸,466(-6)
9,4,4,ニシノイストワール,牡3,57.0,今村,2:01.2,1/2,7,29.2,36.0,美浦鹿戸,456(-6)
10,8,10,テリオスルナ,牝3,55.0,古川吉,2:04.2,大,10,145.9,40.5,美浦高柳瑞,396(-8)
