券種,組み合わせ,配当,人気
単勝,7,560,1
複勝,7,200,1
複勝,2,280,6
複勝,3,270,5
枠連,1-4,630,1
馬連,2-7,2640,10
ワイド,2-7,1010,10
ワイド,3-7,900,7
ワイド,2-3,1210,14
馬単,7-2,4840,16
3連複,2-3-7,5770,11
3連単,7-2-3,31490,65
