コーナー,通過順
1コーナー,
2コーナー,"9,10,2,11,5(1,4,8)(3,7)6,12"
3コーナー,"9,10,2,11(1,5,8)(3,4,7)(6,12)"
4コーナー,"(*9,10)(2,11)8,5(1,7)4(3,6,12)"
