馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,パーティーベル,牡6,ディー,栗東・松永幹,差し,120.8,14,9,,36.1,462(+2),中京,84,中11週,Y,,3,ハービンジャー,デュランダル,
2,1,キュムロンニンバス,牡7,内田博,美浦・南田,追込,32.6,9,1,4歳以上2勝クラス,35.3,512(0),東京,34,中4週,Y,,3,プリサイスエンド,キャプテンスティーヴ,
3,2,スクーバー,牡5,丹内,美浦・武藤,差し,29.9,8,12,,37.5,498(-14),中山,70,中9週,Y,,3,ヘニーヒューズ,ゴールドアリュール,
4,2,ドンレパルス B,牡6,菅原明,美浦・高木,差し,9.3,6,2,,35.6,518(0),東京,20,中2週,Y,,3,ディスクリートキャット,サウスヴィグラス,
5,3,メイショウオーギシ,牡8,石橋脩,栗東・飯田,差し,337.8,16,12,,38.2,496(+8),京都,202,中28週,Y,Y,3,アイルハヴアナザー,メイショウボーラー,
6,3,ナッカーフェイス,牡6,高倉,栗東・北出,差し,40.4,11,7,,37.1,470(+12),阪神,76,中10週,Y,,3,シニスターミニスター,キングカメハメハ,
7,4,スタンリーテソーロ,牡4,戸崎圭,美浦・稲垣,差し,11.9,7,4,,36.2,432(0),中山,70,中9週,Y,,3,ファインニードル,Shirocco,
8,4,ハードワイヤード,牡5,津村,美浦・加藤征,先行,36.6,10,16,,36.2,516(-2),東京,42,中5週,Y,,3,Hard Spun,Pioneerof the Nile,
9,5,ヒルノドゴール,牡4,岩田康,栗東・北出,差し,4.5,2,4,,36.6,514(-2),阪神,76,中10週,Y,,3,アニマルキングダム,ハーツクライ,
10,5,プロミシングスター,牡4,荻野極,栗東・高橋忠,差し,4.5,1,1,,34.9,454(-6),京都,14,中1週,Y,,3,マジェスティックウォリアー,アドマイヤムーン,
11,6,アイファースキャン,牡5,丸山,美浦・根本,差し,199.6,15,15,,37.5,496(+4),中京,84,中11週,Y,,3,アイファーソング,スズカマンボ,
12,6,ヘルモーズ,牡4,レーン,栗東・小林,差し,4.6,3,3,,35.6,514(-2),京都,13,中1週,Y,,3,モーリス,アグネスタキオン,
13,7,ホワイトガーベラ,牡6,大野,美浦・千葉,追込,104.3,13,9,,36.8,508(+2),阪神,91,中12週,Y,,3,アジアエクスプレス,スウェプトオーヴァーボード,
14,7,エコロアレス,牡5,田辺,栗東・森秀,先行,40.8,12,9,,37.2,486(+2),福島,55,中7週,Y,,3,Unified,Heatseeker,
15,8,サフランヒーロー,牡4,,美浦・森一,,8.7,5,1,,36.4,452(0),新潟,13,中1週,Y,,3,カレンブラックヒル,スターリングローズ,
16,8,ペプチドタイガー,牡5,横山武,栗東・吉村,差し,8.0,4,5,,36.0,452(+2),東京,42,中5週,Y,,3,ディーマジェスティ,ヨハネスブルグ,
