着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,ミユキアイラブユー,セ5,58.0,菅原明,1:07.8,,3,8.1,36.4,美浦小島,572(+12)
2,7,14,カリュウ,牝5,56.0,藤田菜,1:08.1,2,8,23.0,37.0,美浦田島,426(-2)
3,6,12,グレタ,牝5,56.0,菊沢,1:08.2,クビ,13,72.3,37.2,美浦清水英,466(-6)
4,4,7,チュウワスプリング,牝4,56.0,伊藤,1:08.2,クビ,10,32.0,37.0,美浦林,416(+10)
5,4,8,ロープスピニング,牝5,56.0,戸崎圭,1:08.5,1.3/4,1,3.0,36.9,美浦武藤,436(+2)
6,7,13,サザンステート,牡5,58.0,石橋脩,1:08.6,1/2,6,13.0,36.8,美浦上原佑,492(-2)
7,3,5,マイアミュレット,セ5,58.0,内田博,1:08.8,1.1/4,12,67.3,36.3,美浦天間,478(0)
8,1,1,サイモンギフト,牡4,58.0,原,1:08.9,クビ,5,11.9,37.4,美浦勢司,484(-4)
9,5,9,タッカーシルバー,牝5,56.0,木幡巧,1:09.1,1,11,49.8,36.9,美浦鈴木伸,458(-2)
10,3,6,シックザイン,牡5,58.0,柴田善,1:09.4,2,15,217.1,36.5,美浦水野,456(-16)
11,2,3,エナジーロッソ,牝6,56.0,石田,1:09.7,1.3/4,9,24.1,37.0,栗東高柳大,486(-2)
12,2,4,ニーナブランド,牝4,56.0,野中,1:09.8,1/2,7,21.6,37.6,美浦千葉,456(-2)
13,5,10,ネバレチュゴー,牡4,58.0,松岡,1:10.2,2.1/2,4,8.8,38.4,美浦西田,534(0)
14,1,2,シルヴァーゴースト,牝4,56.0,丸山,1:10.3,1/2,14,84.8,38.7,美浦岩戸,456(0)
15,6,11,チュウワキャリア,牝3,53.0,三浦,1:10.7,2.1/2,2,3.2,39.7,美浦栗田,512(+8)
除外,8,16,スイートカルデア,牝6,56.0,江田照,,,,,,美浦菊川,486(-4)
