コーナー,通過順
1コーナー,"5,6(3,8)(4,12,10)1(11,14)7,9-2,13"
2コーナー,"(*5,6)8,3(4,10)12(1,11)14,7,9,2-13"
3コーナー,"(*5,6)(3,8)(4,10)(1,11,12)(7,14)(9,2)13"
4コーナー,"(6,*8)(3,4)10(1,11,12)(5,14)7(9,2)-13"
