券種,組み合わせ,配当,人気
単勝,10,580,3
複勝,10,170,3
複勝,8,140,2
複勝,2,480,8
枠連,7-8,460,1
馬連,8-10,770,2
ワイド,8-10,330,2
ワイド,2-10,2020,22
ワイド,2-8,1530,19
馬単,10-8,1990,6
3連複,2-8-10,5880,21
3連単,10-8-2,29630,109
