馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,カイザーレオン,牡5,石神,美浦・伊坂,差し,43.1,9,8,障害4歳以上未勝利,13.8,472(-2),小倉,13,中1週,Y,,3,マクフィ,リンカーン,,
2,2,デシマルサーガ,牡4,,美浦・粕谷,差し,32.5,7,6,障害4歳以上未勝利,13.5,470(+4),小倉,27,中3週,Y,,3,バゴ,メイショウボーラー,,
3,3,イフティファール,牡6,森一,栗東・大久保,先行,1.7,1,4,障害4歳以上未勝利,13.4,480(+2),小倉,27,中3週,Y,,3,キズナ,Rainbow Quest,,
4,4,ポメラート,牝5,小牧加,栗東・茶木,,35.3,8,4,,35.7,496(+4),札幌,195,中27週,Y,Y,3,アメリカンペイトリオット,ゴールドアリュール,,
5,5,ヒルノダカール,牡8,高田,栗東・北出,,4.1,2,5,障害4歳以上未勝利,13.6,520(+2),小倉,21,中2週,Y,,3,ヴィクトワールピサ,メジロマックイーン,,
6,6,ウインエタンセル,牡4,黒岩,栗東・飯田雄,差し,122.6,10,8,障害4歳以上未勝利,13.7,510(0),小倉,41,中5週,Y,,2,ビーチパトロール,ブラックホーク,,
7,7,エクセレントラン,セ7,草野,美浦・伊藤伸,差し,28.1,6,7,障害4歳以上未勝利,13.7,482(-6),小倉,20,中2週,Y,,3,ジャングルポケット,サンデーウェル,,
8,7,トーセンヴァンノ,セ5,大江原,美浦・小桧山,差し,5.5,3,2,障害3歳以上未勝利,13.1,474(-14),中京,231,中32週,Y,Y,3,ヴァンキッシュラン,ファンタスティックライト,,
9,8,プリモスペランツァ,牡5,田村,栗東・中竹,差し,16.1,4,11,,36.6,512(+6),京都,41,中5週,Y,,3,エスケンデレヤ,ダンスインザダーク,,
10,8,シゲルヒラトリ,牡6,五十嵐,美浦・水野,差し,18.2,5,5,障害4歳以上未勝利,13.5,480(+2),小倉,27,中3週,Y,,3,アジアエクスプレス,ネオユニヴァース,,
