馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ツリートップムーン,牡2,菅原明,栗東・坂口,,26.9,9,,,,494(0),,,,,,,アドマイヤムーン,ロードカナロア,,
2,1,メイショウカジボウ,牡2,高杉,栗東・笹田,,93.6,14,,,,446(0),,,,,,,ホッコータルマエ,ヴィクトワールピサ,,
3,2,エポエポサン,牡2,酒井,栗東・須貝,,20.6,8,,,,472(0),,,,,,,ジャスタウェイ,ワークフォース,,
4,2,マヘーシュヴァラ,牡2,水口,栗東・吉田,,219.0,16,,,,500(0),,,,,,,タワーオブロンドン,アドマイヤマックス,,
5,3,レアルシチー,牡2,藤懸,栗東・羽月,,141.2,15,,,,508(0),,,,,,,アルアイン,Galileo,,
6,3,コシュデリ,牡2,団野,栗東・千田,,19.6,6,,,,496(0),,,,,,,ホッコータルマエ,ダイワメジャー,,
7,4,ゼンノソブリン,牡2,北村友,栗東・四位,,10.4,4,,,,474(0),,,,,,,シャンハイボビー,ハービンジャー,,
8,4,ロングロングロング,牡2,角田和,栗東・角田,,83.9,13,,,,458(0),,,,,,,ルヴァンスレーヴ,ダイワメジャー,,
9,5,メイショウタイピン,牡2,池添,栗東・飯田,,5.8,2,,,,484(0),,,,,,,モズアスコット,マンハッタンカフェ,,
10,5,ユアマイスター,牝2,吉村,栗東・森田,,38.6,12,,,,440(0),,,,,,,シニスターミニスター,ロードカナロア,,
11,6,カフジアッサム,牡2,富田,栗東・木原,,34.8,11,,,,470(0),,,,,,,マクフィ,エイシンフラッシュ,,
12,6,マルカベント,牡2,,栗東・今野,,29.8,10,,,,458(0),,,,,,,ドレフォン,ディープインパクト,,
13,7,ピコビジュー,牡2,,栗東・高橋一,,20.3,7,,,,508(0),,,,,,,エスポワールシチー,クロフネ,,
14,7,ステイクオール,牡2,松山,栗東・上村,,2.1,1,,,,498(0),,,,,,,ナダル,ゴールドアリュール,,
15,8,コパノハワード,牡2,Ｍデム,栗東・梅田,,8.3,3,,,,488(0),,,,,,,コパノリッキー,ハーツクライ,,
16,8,アリュールテーラー,牝2,田口,栗東・緒方,,12.7,5,,,,476(0),,,,,,,ナダル,エンパイアメーカー,,
