馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ルシード,牡3,野中,美浦・田島,先行,3.8,1,3,3歳1勝クラス,37.3,510(-2),中山,76,中10週,Y,,3,スクリーンヒーロー,ロージズインメイ,,
2,2,サベージラヴ,牝4,小林美,美浦・伊藤圭,先行,15.8,7,5,3歳以上1勝クラス,35.4,468(+2),函館,13,中1週,Y,,3,マジェスティックウォリアー,サウスヴィグラス,,B
3,3,キャリーグレイス,牝3,川又,栗東・寺島,先行,21.3,8,4,3歳以上1勝クラス,35.3,452(+2),函館,13,中1週,Y,,3,カリフォルニアクローム,キングカメハメハ,,
4,4,イチトゼロノアイダ,牝3,佐々木,栗東・石坂,,25.1,9,1,3歳未勝利,36.4,490(+6),函館,14,中1週,Y,,3,サンダースノー,ディープインパクト,,
5,5,トーアジョウトウ,牡3,舟山,美浦・村田,逃げ,5.2,2,1,3歳未勝利,35.6,500(+4),函館,13,中1週,Y,,2,モズアスコット,キンシャサノキセキ,,B
6,5,アースミューズ,牝3,松岡,美浦・粕谷,先行,55.7,12,14,3歳1勝クラス,39.6,446(-2),中山,111,中15週,Y,,3,フリオーソ,サウスヴィグラス,,
7,6,ビーマックス,牡3,中井,栗東・藤野,先行,5.7,4,2,3歳以上1勝クラス,35.2,502(+2),函館,14,中1週,Y,,3,サトノアラジン,サウスヴィグラス,,
8,6,ミライハーモニー,牝4,柴田裕,栗東・飯田,先行,5.4,3,2,3歳以上1勝クラス,35.0,414(0),函館,13,中1週,Y,,3,タリスマニック,ディープインパクト,,
9,7,キングヴァージル,牡4,鮫島駿,美浦・田島,先行,41.1,11,10,4歳以上1勝クラス,38.4,508(+2),新潟,55,中7週,Y,,3,ロードカナロア,Elusive Quality,,B
10,7,ミッキースピナッチ,牡5,丹内,栗東・東田,先行,12.7,6,3,3歳以上1勝クラス,35.5,516(+4),函館,14,中1週,Y,,3,ミッキーアイル,クロフネ,,
11,8,ナンヨークリスタル,セ5,横山和,栗東・松永幹,差し,7.3,5,5,3歳以上1勝クラス,35.0,492(-2),函館,14,中1週,Y,,3,ロードカナロア,フジキセキ,,B
12,8,ミスターディジェイ,牡4,古川吉,美浦・清水英,先行,27.1,10,8,4歳以上1勝クラス,37.9,546(+12),中山,105,中14週,Y,,3,タリスマニック,エンドスウィープ,,B
