着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,ピピオラ,牝3,53.0,藤岡康,2:01.0,,2,4.1,35.9,栗東武幸,484(+10)
2,7,8,アトミックフレア,牝5,56.0,泉谷,2:01.0,アタマ,8,75.4,35.6,栗東渡辺,450(+10)
3,5,5,シンシアリダーリン,牝5,56.0,角田河,2:01.0,ハナ,6,44.2,35.7,栗東上村,446(-6)
4,1,1,ウインミニヨン,牝5,56.0,和田竜,2:01.1,クビ,3,7.4,36.0,栗東長谷川,426(+4)
5,8,9,ミッキーゴージャス,牝3,53.0,斎藤,2:01.1,ハナ,1,1.4,36.0,栗東安田隆,448(+8)
6,4,4,ワーフデール,牝4,56.0,団野,2:01.4,2,4,16.7,36.0,栗東森田,466(0)
7,3,3,プリマヴィータ,牝4,56.0,高倉,2:01.6,3/4,5,19.6,37.3,栗東大橋,438(+4)
8,7,7,ハッピーオーサム,牝5,56.0,西塚,2:01.7,3/4,7,50.9,36.9,栗東藤原,498(0)
9,2,2,チハヤ,牝3,53.0,今村,2:02.9,7,9,88.1,36.9,栗東畑端,428(-12)
10,8,10,アイティーテーラー,牝3,53.0,川端,2:03.6,4,10,323.9,37.7,栗東飯田雄,466(-2)
