着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,ナヴォーナ,牡4,58.0,川端,2:00.9,,4,12.9,35.8,栗東矢作,484(+4)
2,7,14,ナイトスラッガー,牡3,57.0,中井,2:01.0,クビ,2,3.7,35.9,栗東小栗,524(-2)
3,1,1,インテグレイト,牡3,57.0,荻野極,2:01.2,1.1/4,1,3.0,35.9,栗東四位,514(-2)
4,1,2,ヴィゴラスダンサー,牝5,56.0,西塚,2:01.4,1.1/4,7,20.7,36.3,栗東友道,454(+4)
5,5,9,グランドゴールド,牡5,58.0,国分優,2:01.4,ハナ,13,55.8,35.9,栗東羽月,470(+8)
6,4,8,マイネルオーシャン,牡3,57.0,丸山,2:01.4,クビ,3,4.2,36.5,美浦鹿戸,460(-4)
7,2,3,メイショウラナキラ,牡5,58.0,江田照,2:01.6,3/4,11,44.2,35.9,栗東高橋亮,464(+6)
8,2,4,バンフィエルド,牡5,58.0,長岡,2:01.6,ハナ,16,169.8,36.1,栗東緒方,424(-6)
9,5,10,コレオグラファー,牡4,58.0,柴田裕,2:01.6,クビ,14,63.1,36.3,栗東高柳大,482(+2)
10,6,11,ウン,牡5,58.0,川須,2:01.6,アタマ,15,109.5,36.3,栗東吉田,484(+2)
11,3,5,ロードプレイヤー,牡4,58.0,長浜,2:02.0,2.1/2,12,47.5,36.1,美浦尾形,462(0)
12,3,6,エルディアブロ,牡6,58.0,小沢,2:02.1,クビ,8,39.0,36.8,栗東佐々木,454(+4)
13,7,13,タケトンボ,牝5,56.0,秋山稔,2:02.3,1,5,13.1,37.4,栗東宮,450(+6)
14,8,16,クレバーテースト,セ5,58.0,亀田,2:02.4,3/4,6,17.3,37.6,栗東武幸,454(+6)
15,8,15,レゾンドゥスリール,セ6,58.0,Hドイ,2:03.0,3.1/2,10,43.1,37.7,栗東辻野,454(-6)
16,6,12,ハイディージェン,牡3,57.0,高杉,2:03.3,2,9,42.1,37.4,栗東森田,484(+2)
