券種,組み合わせ,配当,人気
単勝,4,340,1
複勝,4,170,3
複勝,1,590,10
複勝,11,170,2
枠連,1-4,6330,22
馬連,1-4,4640,18
ワイド,1-4,1370,16
ワイド,4-11,460,3
ワイド,1-11,1580,22
馬単,4-1,6300,23
3連複,1-4-11,6410,20
3連単,4-1-11,32110,106
