券種,組み合わせ,配当,人気
単勝,12,190,1
複勝,12,130,1
複勝,1,250,3
複勝,14,1820,15
枠連,1-6,870,2
馬連,1-12,880,2
ワイド,1-12,420,2
ワイド,12-14,3330,35
ワイド,1-14,9770,76
馬単,12-1,1260,2
3連複,1-12-14,28550,82
3連単,12-1-14,92580,262
