コーナー,通過順
1コーナー,"4-8,10,3,9(2,5)(1,6)-11-12-7"
2コーナー,"4-8,10,3,9-2,5(1,6)-11-12-7"
3コーナー,"4,8,10(3,9)(1,2,5)(11,6)-12,7"
4コーナー,"(*4,8)10(1,3,9)5(11,2)(12,6)7"
