着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,オールナット,牡3,56.0,北村友,1:45.9,,3,5.4,33.4,栗東高野,526(+2)
2,8,13,タガノエルピーダ,牝3,54.0,西村淳,1:46.0,1/2,2,3.3,33.7,栗東斉藤崇,456(-2)
3,4,5,ココナッツブラウン,牝4,56.0,幸,1:46.1,1/2,4,6.0,33.3,栗東上村,460(-10)
4,1,1,シュタールヴィント,牡4,58.0,西塚,1:46.6,3.1/2,9,91.0,34.3,栗東矢作,450(+8)
5,4,4,ドットクルー,牡4,58.0,小沢,1:46.7,クビ,13,216.8,33.7,栗東笹田,466(-8)
6,7,10,カナテープ,牝5,56.0,小崎,1:46.8,1/2,7,53.2,33.9,美浦堀,460(-12)
7,3,3,ライトバック,牝3,54.0,団野,1:46.8,クビ,1,2.3,33.7,栗東茶木,482(+6)
8,5,6,バールデュヴァン,牡4,58.0,古川吉,1:46.9,3/4,12,121.0,33.7,栗東浜田,518(+6)
9,6,8,フェステスバント,牝4,56.0,高杉,1:47.1,3/4,10,97.7,34.6,栗東藤岡,438(-6)
10,8,12,ホウオウラスカーズ,牝6,56.0,田口,1:47.2,1/2,11,98.0,34.3,美浦高木,454(-2)
11,7,11,ワイドアラジン,牡4,58.0,戸崎圭,1:47.2,アタマ,6,39.1,34.5,栗東奥村豊,490(0)
12,5,7,セブンサミット,牡6,58.0,亀田,1:47.5,2,8,67.6,34.4,栗東西村,520(+4)
13,6,9,スミ,牝5,56.0,Mデム,1:47.8,1.3/4,5,13.3,34.9,栗東高橋亮,492(+4)
