着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,5,チェルヴィニア,牝3,55.0,ルメー,1:57.1,,1,2.3,34.2,美浦木村,490(+8)
2,6,10,ボンドガール,牝3,55.0,武豊,1:57.4,1.3/4,5,14.6,34.1,美浦手塚,448(0)
3,8,14,ステレンボッシュ,牝3,55.0,戸崎圭,1:57.5,1/2,2,3.9,34.3,美浦国枝,468(+10)
4,7,12,ラヴァンダ,牝3,55.0,岩田望,1:57.6,3/4,13,123.2,34.9,栗東中村,478(+2)
5,7,13,クリスマスパレード,牝3,55.0,石川,1:57.6,ハナ,8,19.7,35.8,美浦加藤士,464(+4)
6,2,2,ミアネーロ,牝3,55.0,津村,1:57.7,クビ,4,13.5,34.5,美浦林,478(-2)
7,3,4,タガノエルピーダ,牝3,55.0,団野,1:57.7,クビ,7,18.1,35.2,栗東斉藤崇,458(+6)
8,4,7,チルカーノ,牝3,55.0,鮫島駿,1:57.9,1.1/2,12,55.5,34.5,栗東高野,460(+4)
9,5,8,コガネノソラ,牝3,55.0,坂井瑠,1:58.0,クビ,9,27.4,35.2,美浦菊沢,444(-10)
10,1,1,ホーエリート,牝3,55.0,北村友,1:58.0,ハナ,14,125.7,34.9,美浦田島,468(+2)
11,4,6,ラビットアイ,牝3,55.0,横山典,1:58.3,2,15,145.2,34.4,栗東鈴木孝,486(-2)
12,5,9,アドマイヤベル,牝3,55.0,横山武,1:58.5,1.1/4,11,51.5,35.7,美浦加藤征,496(+12)
13,8,15,セキトバイースト,牝3,55.0,藤岡佑,1:58.5,ハナ,10,33.0,38.1,栗東四位,458(+6)
14,6,11,ランスオブクイーン,牝3,55.0,松山,1:58.6,1/2,6,16.7,35.7,栗東奥村豊,446(+8)
15,2,3,クイーンズウォーク,牝3,55.0,川田,1:59.6,6,3,6.8,36.5,栗東中内田,524(+2)
