着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,4,メイショウジブリ,牡4,57.0,泉谷,1:42.5,,1,2.4,36.7,栗東南井,504(0)
2,8,15,サンライズジャスト,牡4,57.0,藤岡康,1:42.7,1.1/2,2,5.1,36.6,栗東羽月,540(+8)
3,6,10,ハイエストポイント,牡5,58.0,藤岡佑,1:42.9,1.1/4,3,5.4,37.0,栗東鈴木孝,456(0)
4,6,11,アスクビックスター,牡4,57.0,古川奈,1:42.9,クビ,5,12.1,37.5,栗東矢作,466(-10)
5,8,14,リアルシング,牡6,58.0,富田,1:43.2,1.3/4,8,22.1,37.1,栗東池添兼,550(+8)
6,4,7,トゥルブレンシア,セ6,58.0,幸,1:43.3,クビ,7,21.9,36.4,栗東藤沢,462(-2)
7,7,13,ハイパーノヴァ,セ9,58.0,国分優,1:43.5,1.1/4,11,78.1,37.1,栗東大根田,490(-6)
8,5,8,フームスムート,牡6,58.0,丹内,1:43.5,ハナ,9,31.8,37.1,美浦水野,542(+2)
9,5,9,トーホウボルツ,牡5,58.0,野中,1:43.6,1/2,14,144.2,37.2,美浦嘉藤,488(+2)
10,1,1,プレジールミノル,牡5,58.0,酒井,1:43.6,クビ,13,83.3,37.7,栗東北出,498(-2)
11,2,3,テイエムファクター,牡4,57.0,北村友,1:43.6,ハナ,4,7.5,38.0,栗東木原,460(-2)
12,7,12,ペイシャオウユー,牝5,56.0,黛,1:43.8,1.1/4,10,57.8,37.4,美浦石栗,472(-4)
13,2,2,サヴァビアン,牡5,58.0,丸山,1:44.6,5,6,16.1,39.1,栗東羽月,432(-6)
14,3,5,フラッグアドミラル,牡9,58.0,佐々木,1:45.2,3.1/2,15,157.1,39.6,美浦新開,480(-6)
15,4,6,タイセイヴィーナス,牝5,56.0,菱田,1:46.9,10,12,79.5,40.1,栗東大橋,456(-6)
