着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,4,ウェイワードアクト,牡5,58.0,戸崎圭,1:23.3,,1,2.1,36.1,美浦田中博,546(+6)
2,8,15,ワイワイレジェンド,牡4,57.0,横山和,1:23.6,1.1/2,4,11.0,36.7,栗東前川,488(0)
3,2,3,ロジアデレード,牡4,57.0,柴田善,1:23.6,クビ,5,17.4,36.2,美浦稲垣,508(+8)
4,3,5,ユキマル,牡5,57.0,丹内,1:23.8,3/4,6,18.0,36.6,美浦尾形,504(+6)
5,5,9,タイセイブレイズ,牡7,57.0,松岡,1:23.9,1/2,11,53.4,36.2,栗東牧浦,470(+4)
6,3,6,エスカル,牡4,57.0,三浦,1:24.2,1.3/4,13,87.9,35.9,栗東森秀,504(+2)
7,1,2,グッジョブ,牡5,57.0,国分恭,1:24.2,クビ,12,68.4,36.3,栗東牧浦,448(0)
8,6,12,マルモリスペシャル,牡6,58.0,泉谷,1:24.3,クビ,16,203.3,36.2,栗東大橋,546(+2)
9,7,13,フルム,牡6,58.0,石橋脩,1:24.3,クビ,10,44.1,36.6,栗東浜田,498(+8)
10,6,11,サルヴァトーレ,牡5,57.0,荻野極,1:24.5,1.1/4,3,7.6,37.1,美浦和田郎,486(+2)
11,1,1,レディントン,牡4,57.0,斎藤,1:24.6,クビ,7,19.0,36.9,栗東杉山晴,484(0)
12,5,10,ハチメンロッピ,牡5,57.0,原,1:24.6,アタマ,14,96.5,36.7,美浦矢野,516(-2)
13,8,16,サフランヒーロー,牡4,57.0,黛,1:24.9,1.1/2,9,34.5,37.9,美浦森一,460(+6)
14,4,8,コンクイスタ,セ5,58.0,佐々木,1:25.0,1/2,2,4.3,36.9,栗東吉岡,492(+16)
15,4,7,ニットウバジル,牡5,57.0,吉田豊,1:25.0,クビ,8,20.2,37.4,美浦高橋文,510(0)
16,7,14,ジャスパーゴールド,セ7,58.0,北村宏,1:25.3,1.3/4,15,107.6,38.2,栗東森秀,460(0)
