券種,組み合わせ,配当,人気
単勝,3,410,2
複勝,3,150,2
複勝,4,150,1
複勝,2,400,6
枠連,3-3,900,4
馬連,3-4,770,1
ワイド,3-4,320,1
ワイド,2-3,1140,14
ワイド,2-4,1130,13
馬単,3-4,1800,2
3連複,2-3-4,3460,8
3連単,3-4-2,15880,28
