馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ファイントパーズ,牝3,富田,美浦・鈴木伸,差し,113.7,12,1,3歳未勝利,39.6,454(-6),中山,63,中8週,Y,,3,タリスマニック,アドマイヤベガ,,
2,2,ロジアデレード,牡3,野中,美浦・稲垣,,2.0,1,4,,37.4,496(-2),東京,20,中2週,Y,,3,ドレフォン,ゴールドヘイロー,,
3,3,スナークラファエロ,牡3,小沢,栗東・野中,先行,17.1,6,1,3歳未勝利,39.0,474(+2),小倉,20,中2週,Y,,2,リアルスティール,フォーティナイナーズサン,,B
4,3,タイセイアディクト,牡3,吉田隼,美浦・池上,差し,58.6,9,10,3歳1勝クラス,40.1,488(+2),中山,62,中8週,Y,,3,リオンディーズ,フレンチデピュティ,,
5,4,デルマヴァルナ,牡3,菅原隆,美浦・鈴木慎,差し,12.0,5,1,3歳新馬,36.4,470(+4),東京,27,中3週,Y,,1,ダノンレジェンド,エンパイアメーカー,,
6,4,グラティアスミノル,牡3,荻野極,栗東・北出,差し,147.6,14,10,,38.1,496(+4),小倉,13,中1週,Y,,3,スピリッツミノル,ワイルドラッシュ,,
7,5,ヤマニンアラクリア,牡3,田中健,栗東・中村,差し,123.0,13,1,3歳未勝利,39.0,472(-8),小倉,41,中5週,Y,,3,ラブリーデイ,エンパイアメーカー,,
8,5,バナマンテソーロ,牡3,永島,美浦・加藤士,先行,9.7,4,9,,37.2,500(-4),東京,20,中2週,Y,,3,ハーツクライ,Astronomer Royal,,B
9,6,ミルトパワー,牡3,斎藤,美浦・武市,追込,59.4,10,8,3歳1勝クラス,37.6,502(-4),東京,27,中3週,Y,,3,ヤングマンパワー,エンパイアメーカー,,
10,6,スペイドアン,牡3,北村友,美浦・加藤士,,32.1,7,1,3歳未勝利,39.4,496(0),中山,14,中1週,Y,,3,カリフォルニアクローム,ダイワメジャー,,B
11,7,クラウンシエンタ,牡3,団野,美浦・水野,差し,92.7,11,11,3歳1勝クラス,38.8,490(0),中山,13,中1週,Y,,3,パイロ,フジキセキ,,
12,7,サンライズソレイユ,牡3,藤岡康,栗東・矢作,差し,5.0,2,4,,34.2,508(0),東京,34,中4週,Y,,2,キズナ,Scat Daddy,,
13,8,パフ,牡3,三浦,栗東・橋口,先行,5.4,3,3,,38.2,468(-6),小倉,41,中5週,Y,,3,レイデオロ,アグネスタキオン,,
14,8,アスタールテニウム,牡3,柴田裕,栗東・中竹,,36.6,8,4,3歳1勝クラス,38.1,490(-4),京都,27,中3週,Y,,3,ニューイヤーズデイ,More Than Ready,,
