コーナー,通過順
1コーナー,"8-12(2,7)4(9,5)-(6,10)-1,113"
2コーナー,"8-12(2,4,7)(9,5)(6,10)-(1,11)3"
3コーナー,"8-12(2,7,5)(9,4)(6,10)-(1,11)3"
4コーナー,"8,12-2,5,9(6,7,4)(10,11)13"
