馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,イングランドアイズ B,牝5,松若,栗東・安田,差し,16.3,9,7,,35.3,450(+2),阪神,43,中5週,Y,,3,Kingman,ハーツクライ,
2,1,ショウナンアデイブ,牡6,岩田康,栗東・高野,先行,14.2,7,13,,35.3,512(-10),新潟,64,中8週,Y,,3,ディープインパクト,Mineshaft,
3,2,カネフラ,牡5,永島,栗東・高橋康,追込,43.4,13,7,,34.1,452(0),新潟,64,中8週,Y,,3,グランデッツァ,キングカメハメハ,
4,2,メリオーレム,牡4,川田,栗東・友道,差し,5.0,1,1,,34.7,488(-6),東京,49,中6週,Y,,3,シュヴァルグラン,Starspangledbanner,
5,3,マイネルメモリー,牡5,田口,栗東・宮,差し,20.7,10,3,,34.2,464(-2),函館,21,中2週,Y,,3,ゴールドシップ,スターオブコジーン,
6,3,シェイクユアハート,牡5,古川吉,栗東・宮,差し,6.1,3,1,,35.3,444(-10),阪神,43,中5週,Y,,3,ハーツクライ,Sri Pekan,
7,4,オールセインツ,牡4,酒井,栗東・友道,差し,11.0,5,5,,35.3,502(+4),阪神,29,中3週,Y,,3,キズナ,ルーラーシップ,
8,4,ラスカンブレス,牡4,荻野極,美浦・林,差し,12.1,6,1,,36.4,490(0),東京,64,中8週,Y,,3,ブリックスアンドモルタル,マンハッタンカフェ,
9,5,リカンカブール,セ6,団野,栗東・田中克,差し,26.4,12,5,,36.3,488(-10),小倉,161,中22週,Y,,3,シルバーステート,Zoffany,
10,5,ナムラエイハブ,牡4,松山,栗東・長谷川,先行,14.9,8,1,,35.0,516(+8),新潟,63,中8週,Y,,3,リアルスティール,エンパイアメーカー,
11,6,ダンディズム,セ9,高杉,栗東・野中,差し,90.0,15,12,,35.3,468(0),東京,49,中6週,Y,,3,マンハッタンカフェ,シングスピール,
12,6,ハピ,牡6,坂井,栗東・大久保,差し,6.6,4,3,,34.0,482(-4),新潟,64,中8週,Y,,3,キズナ,キングカメハメハ,
13,7,スズカダブル,牡5,吉村,栗東・西村,,43.8,14,4,,35.9,500(-4),阪神,43,中5週,Y,,3,バゴ,ジャイアントレッカー,
14,7,グラティアス,牡7,小沢,栗東・安田,先行,156.1,16,16,,34.8,492(+2),東京,42,中5週,Y,,3,ハーツクライ,Lizard Island,
15,8,ニホンピロキーフ,牡5,,栗東・大橋,先行,21.3,11,11,,34.7,476(-4),阪神,28,中3週,Y,,3,キタサンブラック,スウェプトオーヴァーボード,
16,8,ディープモンスター,牡7,北村友,栗東・池江,差し,5.8,2,4,,34.3,470(+2),東京,49,中6週,Y,,3,ディープインパクト,Bellamy Road,
