コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*3,12)13,4-(1,5)7(9,11)(10,14)(6,8)2"
4コーナー,"3,12(13,4)(1,5)-7(10,9,11)(8,14)6-2"
