馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,デビッドテソーロ B,牡3,角田河,美浦・小手川,先行,59.3,10,14,,35.7,464(-2),中山,29,中3週,Y,,3,スワーヴリチャード,Camelot,
2,2,コーティアスマナー,牝3,,栗東・高橋忠,先行,14.8,6,1,3歳1勝クラス,35.5,438(-2),阪神,43,中5週,Y,,3,Invincible Spirit,Dubawi,
3,3,リジル,牝3,藤岡佑,栗東・奥村豊,差し,10.9,4,1,3歳1勝クラス,37.8,478(0),阪神,28,中3週,Y,,3,ダノンレジェンド,ハーツクライ,
4,4,オメガウインク,牝3,団野,美浦・大和田,差し,2.4,1,5,,34.6,466(0),阪神,56,中7週,Y,,3,ロジャーバローズ,Red Ransom,
5,5,アスクワンタイム,牡3,浜中,栗東・梅田,差し,23.4,8,13,,33.5,452(-2),阪神,22,中2週,Y,,3,ロードカナロア,ディープインパクト,
6,6,ペアポルックス,牡3,松若,栗東・梅田,先行,2.9,2,1,,35.1,476(+2),小倉,92,中12週,Y,,3,キンシャサノキセキ,ディープインパクト,
8,7,ジョーローリット,牝3,柴田裕,栗東・中竹,,41.0,9,1,3歳1勝クラス,37.0,478(0),阪神,22,中2週,Y,,3,ダノンレジェンド,ジョーカプチーノ,
9,7,ガロンヌ,牡3,池添,栗東・上村,差し,8.6,3,1,3歳未勝利,35.1,468(-4),阪神,36,中4週,Y,,3,モーリス,ハーツクライ,
10,8,オーサムストローク,牡3,野中,美浦・伊藤圭,先行,12.0,5,8,,35.6,436(-6),中山,29,中3週,Y,,3,エピファネイア,Frankel,
11,8,スパークリシャール,牡3,長岡,美浦・小島,先行,15.5,7,10,,35.5,472(-4),中山,29,中3週,Y,,3,スワーヴリチャード,シンボリクリスエス,
