券種,組み合わせ,配当,人気
単勝,4,270,1
複勝,4,130,1
複勝,10,230,6
複勝,3,170,2
枠連,4-8,640,2
馬連,4-10,1270,5
ワイド,4-10,550,6
ワイド,3-4,340,2
ワイド,3-10,1000,15
馬単,4-10,2250,6
3連複,3-4-10,2840,11
3連単,4-10-3,11870,33
