券種,組み合わせ,配当,人気
単勝,6,510,2
複勝,6,200,4
複勝,2,190,2
複勝,3,260,6
枠連,2-5,1630,7
馬連,2-6,1620,5
ワイド,2-6,630,5
ワイド,3-6,810,10
ワイド,2-3,1140,15
馬単,6-2,3370,12
3連複,2-3-6,5800,18
3連単,6-2-3,31240,90
