着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,14,ピカピカサンダー,牡3,56.0,三浦,2:12.0,,1,2.3,36.4,美浦鹿戸,494(-4)
2,3,6,ノットイナフ,牡4,58.0,石橋脩,2:12.2,1.1/2,8,21.6,36.8,栗東浜田,482(+8)
3,5,9,レッドプロフェシー,牡5,58.0,原,2:12.5,2,2,6.0,36.7,栗東大久保,484(0)
4,1,1,ワンパット,牡4,58.0,団野,2:12.9,2.1/2,11,39.4,37.1,栗東高橋亮,500(+14)
5,2,3,アスクデビューモア,牡4,58.0,戸崎圭,2:13.0,クビ,7,13.2,36.8,栗東福永,462(-4)
6,3,5,ジャスパーグレイト,牡6,58.0,横山典,2:13.2,1,5,11.9,37.6,栗東森秀,490(+4)
7,8,16,オンザライン,セ7,58.0,小崎,2:13.2,クビ,12,47.1,37.0,美浦大和田,462(+6)
8,6,12,ヤマニンエンディマ,牡5,58.0,大野,2:13.2,ハナ,3,9.4,37.7,美浦辻,514(+2)
9,2,4,ビップスコーピオン,牡5,58.0,松岡,2:13.8,3.1/2,14,55.0,37.7,美浦田島,460(+2)
10,4,8,セブンスレター,セ6,58.0,柴田大,2:13.9,1/2,16,299.9,37.9,美浦佐藤吉,498(+16)
11,5,10,コスモジンバック,牡4,58.0,石川,2:14.2,1.3/4,10,33.4,38.3,美浦相沢,496(+2)
12,4,7,ホウオウバリスタ,牡6,58.0,横山武,2:14.4,1.1/4,6,12.7,37.5,美浦稲垣,524(-2)
13,8,15,リューデスハイム,牡4,58.0,北村友,2:14.6,1.1/2,4,9.8,37.7,栗東牧田,518(0)
14,6,11,ニューバラード,牡4,58.0,矢野貴,2:14.7,クビ,9,28.5,38.9,美浦尾関,518(+2)
15,1,2,アームブランシュ,牡5,58.0,木幡巧,2:14.7,クビ,15,139.9,37.5,美浦竹内,466(+6)
中止,7,13,グロバーテソーロ,牡4,58.0,菅原明,,,13,48.1,,美浦高木,512(+6)
