馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マーベリックシチー,牡3,西村淳,栗東・岡田,差し,85.1,9,1,3歳未勝利,38.4,462(+4),小倉,78,中10週,Y,,3,パイロ,ゴールドアリュール,,
2,2,アスクアイルビゼア,牡3,坂井,栗東・矢作,差し,7.4,5,3,3歳1勝クラス,38.2,472(0),阪神,14,中1週,Y,,3,キズナ,アフリート,,
3,3,フェリーニ,牡3,川田,栗東・橋口,,4.4,2,6,3歳1勝クラス,34.5,500(-10),阪神,42,中5週,Y,,3,ドレフォン,ディープインパクト,,
4,4,ヒルノドゴール,牡3,武豊,栗東・北出,差し,5.4,4,1,2歳未勝利,37.7,502(+4),京都,182,中25週,Y,Y,3,アニマルキングダム,ハーツクライ,,
5,5,ヴァンヴィーヴ,牡3,Ｍデム,栗東・牧浦,差し,20.9,6,8,,35.6,496(0),福島,15,中1週,Y,,3,ダイワメジャー,Holy Roman Emperor,,
6,5,ベネメレンティ,牝3,角田河,栗東・河内,,55.8,8,9,3歳1勝クラス,40.1,438(0),阪神,14,中1週,Y,,3,ニューイヤーズデイ,ダンスインザダーク,,
7,6,キャピタルサックス,牡3,,栗東・杉山晴,先行,4.4,3,5,3歳1勝クラス,37.6,500(0),阪神,14,中1週,Y,,3,リオンディーズ,クロフネ,,
8,6,クリノイザナミ,牝3,,栗東・大根田,逃げ,293.8,11,1,能登千里浜,38.3,474(-4),金沢,33,中4週,,,2,ニューイヤーズデイ,シーキングザダイヤ,,
9,7,レディーエンジェル,牝3,菱田,栗東・岡田,追込,342.7,12,11,3歳1勝クラス,38.1,464(-2),阪神,14,中1週,Y,,3,リオンディーズ,ブライアンズタイム,,
10,7,ニホンピロカラット,牡3,田口,栗東・大橋,,2.7,1,4,,38.1,500(+4),阪神,21,中2週,Y,,3,サトノダイヤモンド,スニッツェル,,
11,8,ブループリマドンナ,牝3,橋木,栗東・小林,逃げ,222.4,10,11,3歳1勝クラス,35.8,454(-8),阪神,42,中5週,Y,,3,ホッコータルマエ,ワイルドラッシュ,,
12,8,マイネルディレクト,牡3,和田竜,美浦・伊藤大,先行,35.1,7,4,3歳1勝クラス,37.6,500(0),中山,28,中3週,Y,,3,ロージズインメイ,ダンスインザダーク,,B
