券種,組み合わせ,配当,人気
単勝,4,430,2
複勝,4,160,1
複勝,9,170,3
複勝,14,160,2
枠連,3-6,730,1
馬連,4-9,1250,3
ワイド,4-9,470,2
ワイド,4-14,500,4
ワイド,9-14,440,1
馬単,4-9,2290,5
3連複,4-9-14,1900,1
3連単,4-9-14,9540,4
