券種,組み合わせ,配当,人気
単勝,7,1460,7
複勝,7,380,6
複勝,4,310,4
複勝,5,480,7
枠連,4-7,770,3
馬連,4-7,3870,15
ワイド,4-7,1180,15
ワイド,5-7,1860,22
ワイド,4-5,1430,20
馬単,7-4,9270,32
3連複,4-5-7,14370,42
3連単,7-4-5,101350,233
