券種,組み合わせ,配当,人気
単勝,12,620,2
複勝,12,270,5
複勝,7,1440,12
複勝,14,250,3
枠連,5-7,5240,15
馬連,7-12,20080,48
ワイド,7-12,4970,46
ワイド,12-14,890,9
ワイド,7-14,4650,44
馬単,12-7,34860,88
3連複,7-12-14,35120,108
3連単,12-7-14,186720,561
