券種,組み合わせ,配当,人気
単勝,5,180,1
複勝,5,110,1
複勝,9,140,2
複勝,8,710,10
枠連,5-7,340,1
馬連,5-9,320,1
ワイド,5-9,170,1
ワイド,5-8,1340,14
ワイド,8-9,2020,20
馬単,5-9,500,1
3連複,5-8-9,3800,10
3連単,5-9-8,9000,27
