馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スマートオリーブ,牝6,秋山稔,美浦・蛯名利,先行,12.2,5,5,4歳以上1勝クラス,36.1,490(-2),小倉,6,連闘,Y,,3,キングカメハメハ,Mr. Greeley,,B
2,2,サザンレイク,牝5,石神道,美浦・根本,先行,16.1,6,4,4歳以上1勝クラス,35.3,506(+6),小倉,14,中1週,Y,,3,ヘニーヒューズ,サウスヴィグラス,,
3,3,パレフォーコン,牡6,小沢,栗東・鮫島,差し,3.2,1,2,4歳以上1勝クラス,34.3,446(0),小倉,14,中1週,Y,,3,ストロングリターン,ディープインパクト,,
4,3,スピニングマーリン,牝5,的場,美浦・西田,差し,109.0,11,10,4歳以上1勝クラス,35.8,486(+6),小倉,20,中2週,Y,,3,サクラオリオン,サクラバクシンオー,,B
5,4,パレスドフィーヌ,牝4,佐々木,美浦・鈴木慎,先行,4.8,3,6,3歳以上1勝クラス,38.3,494(+8),中山,69,中9週,Y,,3,サトノアラジン,ファルブラヴ,,
6,4,シリウス,牡4,柴田裕,栗東・石坂,先行,3.6,2,3,4歳以上1勝クラス,36.4,468(+2),小倉,27,中3週,Y,,3,ダノンレジェンド,バブルガムフェロー,,B
7,5,シャーンゴッセ,セ5,泉谷,美浦・蛯名正,差し,5.3,4,3,4歳以上1勝クラス,35.8,508(-2),小倉,6,連闘,Y,,3,イスラボニータ,ブライアンズタイム,,
8,5,クレッシェンド,牝5,菅原隆,美浦・小手川,先行,358.8,13,13,ディセンバ,42.7,458(-10),川崎,74,中10週,,,1,ドレフォン,メイショウボーラー,,
9,6,アップフルーク,牡6,石田,美浦・松山,逃げ,38.7,8,11,3歳以上1勝クラス,37.0,526(+22),福島,105,中14週,Y,,3,トゥザグローリー,アドマイヤムーン,,B
10,6,クレイジーディス,牡4,川端,美浦・千葉,,19.7,7,10,3歳以上1勝クラス,38.3,504(+2),中京,84,中11週,Y,,3,ディスクリートキャット,ゼンノロブロイ,,
11,7,エスグラシア,牝6,,美浦・加藤和,差し,55.5,10,9,3歳以上1勝クラス,38.2,480(-10),中山,69,中9週,Y,,3,ストロングリターン,アグネスタキオン,,
12,7,ノーブルミステリー,牝5,小林脩,美浦・菊川,差し,54.7,9,7,3歳以上1勝クラス,36.5,458(+4),中京,83,中11週,Y,,3,ディーマジェスティ,Mt. Livermore,,
13,8,プラタルス,牡6,菊沢,美浦・高橋文,逃げ,134.1,12,11,4歳以上1勝クラス,35.6,484(0),小倉,20,中2週,Y,,1,ダンカーク,アグネスデジタル,,
