コーナー,通過順
1コーナー,"(*1,3,11)(2,7,14)(4,12)(5,6)8(10,16)9,18=13-17-15"
2コーナー,"1,3,11,2,7,14(4,12)(5,6)(8,9)(10,16)18=(17,13)-15"
3コーナー,"1,3,2,7,11(4,12,14)(5,6,18)(10,8,9,16)13-15-17"
4コーナー,"(*1,3)2(7,14)4,12(5,18,16)(6,13)(10,11,9)15,8=17"
