コーナー,通過順
1コーナー,"(*11,7)9(1,3,10)8,5(4,6)2"
2コーナー,"11(7,9)(1,8)(3,10)(4,5)62"
3コーナー,"11,7(9,8)(1,3,10)(4,5)-62"
4コーナー,"(*11,7)9(1,8)10(4,3,5)62"
