着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,シンエンペラー,牡2,56.0,モレイ,1:59.8,,1,3.7,35.3,栗東矢作,480(+6)
2,6,10,プレリュードシチー,牡2,56.0,幸,1:59.9,1/2,10,36.6,35.5,栗東高橋忠,464(+4)
3,8,13,サトノシュトラーセ,牡2,56.0,川田,1:59.9,ハナ,3,6.8,35.7,栗東友道,512(+2)
4,3,4,ダノンデサイル,牡2,56.0,横山典,1:59.9,アタマ,11,43.0,35.2,栗東安田翔,502(-6)
5,3,3,キープカルム,牡2,56.0,鮫島駿,1:59.9,クビ,8,14.8,35.2,栗東中竹,486(-4)
6,7,12,ディスペランツァ,牡2,56.0,Mデム,2:00.0,1/2,9,29.7,35.2,栗東吉岡,522(-2)
7,1,1,オールナット,牡2,56.0,北村友,2:00.4,2.1/2,6,10.2,36.3,栗東高野,516(-2)
8,7,11,コスモキュランダ,牡2,56.0,角田河,2:00.4,ハナ,14,194.3,35.9,美浦加藤士,502(+8)
9,6,9,ホウオウプロサンゲ,牡2,56.0,坂井,2:00.5,クビ,4,7.8,36.2,栗東矢作,480(-4)
10,8,14,カズゴルティス,牡2,56.0,和田竜,2:00.7,1.1/2,13,105.4,36.8,栗東杉山晴,508(-4)
11,5,7,ギャンブルルーム,牡2,56.0,団野,2:00.7,ハナ,2,5.4,36.4,栗東大久保,496(0)
12,4,6,パワーホール,牡2,56.0,横山和,2:01.0,1.1/2,5,9.2,36.5,栗東昆,478(+4)
13,2,2,ルカランフィースト,牡2,56.0,松山,2:01.3,2,7,13.6,36.2,美浦鹿戸,464(+2)
14,5,8,コスモエスメラルダ,牝2,55.0,柴田大,2:01.7,2.1/2,12,101.7,37.4,美浦畠山,508(+2)
